#Datasets	 AA_0001	 AA_0003	 AA_0004	 AA_0006	 AA_0008	 AA_0009	 AA_0010	 AA_0012	 AA_0013	 AA_0014	 AA_0015	 AA_0016	 AA_0017	 AA_0018	 AA_0019	 AA_0021	 AA_0023	 AA_0025	 AA_0026	 AA_0027	 AA_0030	 AA_0032	 AA_0033	 AA_0034	 AA_0035	 AA_0036	 AA_0037	 AA_0038	 AA_0039	 AA_0040	 AA_0041	 AA_0042	 AA_0043	 AA_0044	 AA_0045	 AA_0046	 AA_0047	 AA_0048	 AA_0049	 AA_0050	 AA_0052	 AA_0053	 AA_0054	 AA_0055	 AA_0057	 AA_0058	 AA_0060	 AA_0061	 AA_0062	 AA_0065	 AA_0071	 AA_0080	 AA_0092	 AA_0093	 AA_0096	 AA_0097	 AA_0098	 AA_0099	 AA_0100	 AA_0102	 AA_0103	 AA_0104	 AA_0105	 AA_0106	 AA_0109	 AA_0111	 AA_0112	 AA_0113	 AA_0115	 AA_0116	 AA_0117	 AA_0118	 AA_0119	 AA_0120	 AA_0121	 AA_0123	 AA_0125	 AA_0126	 AA_0127	 AA_0128	 AA_0129	 AA_0130	 AA_0131	 AA_0132	 AA_0133	 AA_0134	 AA_0135	 AA_0136	 AA_0137	 AA_0138	 AA_0139	 AA_0141	 AA_0142	 AA_0143	 AA_0151	 AA_0152	 AA_0153
"F23-B02"	0.037885	0	0	0.057523	0	0.043509	0	0.04797	0	0	0	0	0	0	0	0	0.04849	0	0	0	0.073246	0.048183	0	0.079696	0	0	0.031643	0	0	0	0	0	0.037308	0.050075	0	0	0	0	0	0.036438	0.050474	0	0.033824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028741	0	0	0	0	0	0.029573	0	0.582564	0	0	0	0	0	0	0	0	0	0.100613	0	0	0	0	0	0.049238	0.076945	0	0	0.039927	0	0.035202	0	0.044854	0	0.032627	0	1.49888	0.031697	0.052584
"Flavonifractor"	1.269909	1.072103	0.154641	0.178078	0.161263	0.717903	0.247128	0.073801	1.400268	0.625496	0.847205	1.139727	0.870204	0.504393	0.666788	0.448352	0.916118	1.392304	1.392538	0.486058	0.509287	0.035722	0.433591	0.0739	1.303082	0.837239	0.075943	0.635734	0.201954	0.732024	0.696772	0.927702	0.118141	0.447641	1.059177	1.100192	1.090998	1.04405	0.688102	0.223595	0.170835	0.23906	0.811785	1.501966	0.036256	1.590581	0.10861	0.441129	0.325048	0.302208	1.314539	1.379768	0.3849	0.03717	0.755334	0.924231	1.041894	0.200993	0.310398	0.090511	0.543526	0.944177	0.873224	1.12433	0.148586	0.182398	0.312927	0	0.734264	0.492585	1.153145	1.341939	0.648398	0.18713	0.095463	0.147573	0.28636	0.736515	1.062652	0.230707	0.896109	1.181125	0.647904	0.384726	0.075093	0.88653	1.158731	1.304176	0.36482	0.040231	0.315156	1.469123	0.139293	2.939315	0.102623	0.738098	1.037125
"Intestinimonas"	0.07577	0.109179	0.053324	0.056299	0.17636	0.604371	0	0.070849	1.088435	0.037854	0.045294	0.030564	0	0.048293	0	0.056264	1.08237	0	0.053691	0	0.099569	0	0	0.10288	0.033459	0.030805	0	0.974857	0.039586	0	0	0	0.038344	0.053869	0.09674	0	0.025782	0.031498	0.074284	0.06211	0.040379	0	0.394848	0.204814	0	0.044056	0	0.336053	0	0.086099	0.033369	0	0.033168	0	0.112973	0.169592	0	0	0	0.157772	0.053099	0	0	0.074084	0.072129	0.071268	1.713059	0	0.03021	0.068784	1.084201	1.272699	0	0.040047	0.078567	0.048872	0.047985	0.159924	0.07854	0.056209	0.049572	0	0.458769	0.182058	0.080271	0.033746	0.08665	0.0447	0.086405	0.036808	0.073182	0.146432	0.105411	0.028368	0.092506	0.689193	0.117303
"Lawsonibacter"	0.575854	0.994246	0.182488	0.196436	0.739063	0.886502	0.375105	0.168266	3.353692	2.702069	1.528674	0.768129	0.817414	0.095244	1.470559	1.630769	2.020424	1.510148	1.894035	2.182302	1.605114	0.070613	2.245055	0.065206	0.255914	1.000066	0.114819	0.063277	0.236172	1.837219	0.345516	0.130934	0.505726	0.339145	2.554096	1.451613	0.373165	1.437769	2.763355	1.196648	0.442619	0.061139	0.685461	2.232208	0.037465	0.057729	0.657551	0.672107	2.348284	0.541564	2.045624	1.848826	1.476351	0	2.68895	1.58196	2.49865	0.409717	0.563316	0.318865	0.399717	1.751684	2.14971	0.603129	0.563329	0.349093	0.774278	0.0416	1.86461	0.511815	0.064496	2.537979	0.083298	0.36625	0.31849	0.090077	0.765432	1.373617	0.703072	0.475675	1.192587	2.150463	0.826879	0.676019	0.164858	1.177479	0.93446	2.887944	1.482483	0.037663	0.668673	1.403109	0.71529	0.078556	0.083833	1.053261	2.448002
"NK3B98"	0	0	0	0.143196	0	0	0	0	0	0	0	0	0	0	0	0	0.262078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.742446	0	0	0	0	0	0
"Oscillibacter"	0.480383	0.706084	0.373864	0.203167	1.029336	1.282844	0.125035	0.540221	1.704156	0.923823	1.088087	1.614278	1.528424	0.115367	0.649665	1.548132	0.985967	0.437914	1.312573	0.546567	1.271502	0.293253	1.351155	0.197066	0.897056	1.923119	0.297444	1.555224	0.645447	1.05866	0.110198	0	0.600031	0.493164	1.59662	0.961333	1.781692	1.716615	1.336326	0.492737	0.88912	1.097067	1.236315	0.273085	0	0	0.36119	1.561938	0.391559	0.619054	0.797824	0.231894	1.410015	0	1.726343	1.480564	1.851729	0.2754	1.169742	0.731564	0.440278	1.149182	0.187779	0.251885	0.955713	0.497669	0.253558	0.129134	1.285591	0.489627	2.121697	0.973483	0.266932	1.097293	0.95716	0.276939	1.015417	0.82296	1.906718	0.882558	1.392782	0.037237	1.745981	0.78388	0.406536	1.185688	0.797689	1.53118	1.506484	0.190885	0.975567	2.160475	0.860857	1.520937	0.2356	1.911809	1.532226
"Pseudoflavonifractor"	0	0	0	0	0.03637	0	0	0	0.031779	0	0.075147	0.032173	0	0	0	0	0.111989	0	0.317576	0	0.060657	0	0	0	0	0	0	0	0.047637	0	0.039028	0	0.091196	0.03566	0.055398	0	0.042066	0.100051	0	0.083641	0	0	0.052462	1.638508	0	0	0	0	0	0	0	0	0.053994	0	0.036413	0	0	0	0	0	0	0	0	0.075827	0.035343	0	0.061225	0	0	0	0	0.217612	0	0.039319	0	0	0	0	0	0	0.036226	0	0.269634	0	0	0.037395	0.192839	0.055217	0.036802	0	0.108593	0.09122	0	0.052371	0.046976	0.034414	0.066337
"UBA1777"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274672	0	0	0.255751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259089	0	0	0	0.355568	0	0
"UBA738"	0	0.050115	0.055102	0.403887	0	0.666236	0	0.544649	0	0	0	0	0	0	0	0	0.514342	0	0	0	0	0	0	0	0	0	0.062382	0	0	0	0	0	0	0.345215	0	0	0	0	0	0	0.649951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.581212	0	0	0	0	0	0	0	0	0	0	0.089615	0	0
"UBA9475"	0	0	0	0	0	0	0	0	0	0	0.051471	0	0	0	0	0	0.091785	0	0	0	0.071529	0	0	0	0.047023	0	0	0	0	0	0	0	0	0	0.039688	0	0	0	0	0	0	0	0.034515	0.101975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032248	0	0	0	0	0	0	0	0.118697	0	0	0	0	0	0	0	0.036074	0	0	0	0	0	0	0	0	0	0	0.046034	0.208846	0	0	0	0	0
"QAMX01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Anaerofilum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103164	0	0	0	0	0	0	0	0	0.122427	0	0	0	0	0
"Anaerotruncus"	0	0	0.053917	0.055687	0.048722	0.074102	0	0.042066	0.116192	0.036953	0.057647	0.079628	0.032993	0	0	0.114286	0.133348	0	0.069684	0	0.303283	0	1.707647	0	0	0	0	0.063277	0	0	0	0	0	0.034901	0.0339	0.044862	0	0	0.045352	0	0.034944	0	0.195353	0.286048	0	0	0	0.123062	0	0	0.028313	0.036892	0	0	0.078428	0.038584	0.29836	0	0	0	0.309006	0	0	0.061882	0.051212	0	0.074212	0	0.041119	0	0.162352	0.06924	0	0	0	0	0.056498	0.063105	0	0.033557	2.135408	0	0.058616	0.201981	0	0.27362	0.066262	0.175293	0.039202	0	0.087347	0.048011	0	0.032732	0.044085	0.060678	0.228135
"Angelakisella"	0	0	0.053324	0.043448	0.106365	0.177436	0	0.054613	0	0	0	0	0	0	0	0	0.699644	0	0	0	0.12303	0	0	0.039848	0	0	0	0	0	0	0	0	0	0.056904	0	0	0	0	0	0	0.072993	0	0	0.126172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037478	0	0	0.069883	0	0	0	0	0.043687	0	0	0	0	0	0	0	0	0	0	0	0.041221	0	0	0	0	0	0	0.09915	0	0	0	0.06143	0	0
"Bittarella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048558	0.033073	0	0	0.110241	0	0	0	0	0.122182	0	0	0	0	0.039758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-115"	0	0	0.404081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.467807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.802054	0	0	0	0.590446	0	0
"CAG-353"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035096	0	0	0	0	0	0	0
"Faecalibacterium"	3.841549	3.032852	2.877745	2.92451	3.299365	1.654713	4.907253	5.211808	2.29207	3.172543	1.921909	1.099511	1.891352	6.224428	1.361778	2.688352	2.777794	1.089692	1.226896	2.894525	1.789945	4.147075	1.167184	4.293425	1.849273	2.164059	2.986195	2.404516	2.551595	3.477561	2.15919	0.991647	5.897715	3.509052	1.744624	0.982696	2.906614	3.697253	2.993244	2.746907	2.851397	3.140757	1.88519	0.146913	1.602533	0.030384	4.421001	2.533179	2.171278	4.364372	0.906021	2.344236	2.523063	0.519098	1.071845	2.90729	2.625572	3.424618	3.514974	3.855448	2.792855	0.057748	2.289262	1.023227	2.439411	3.75305	2.031553	6.090966	2.645028	3.615991	0.056712	5.821938	7.096408	3.390176	0.974901	4.858416	1.958083	4.214211	3.725433	3.57805	0.790292	2.652004	3.182468	3.481774	4.008389	0.94399	2.968186	0.979885	2.288928	4.377525	4.033876	2.350117	3.843741	3.71615	4.583364	2.031353	2.740856
"Fournierella"	0	0	0	0	0	0	0	0	0	0	0.037059	0	0	0	0	0.037802	0.04214	0	0	0	0.037767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.489945	0.644773	0	0	0	0	0	1.610854	0	0	0	0.070997	0	0	0	0	0	0	0	0.722336	0	0	0	0	0	0	0	0.03312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.863728	0	0	0.032802	0	0.044263	0.104423	0	0	0	0	0
"Gemmiger"	0.353089	0.434032	0.942658	0.941791	1.122663	0.951086	0.97086	1.083395	0	1.31318	1.051028	0	0	2.009524	0	1.221099	0.965185	1.219175	0.036556	0.736031	0.818865	1.196272	0.552676	1.039667	1.056211	1.678879	1.3055	0.110734	1.045329	1.357555	1.608201	0.829248	1.476761	0.598625	0.79955	0.608844	0	0.492844	1.130677	0.970568	1.142267	1.079893	0.672345	0.078641	0	0	1.112196	1.223045	1.576966	1.257049	0.7685	0.115947	0.054765	0	0.771206	0.759126	0	1.283265	0.109214	0.866915	1.035429	0.505294	0.841414	0.032248	0.96004	1.63071	1.067415	1.235873	0.594124	1.104249	0	1.227363	1.248521	0.719393	0.136013	1.417278	0.537892	1.154046	1.32382	1.212258	0.559591	0.915808	1.130902	1.180973	1.11862	0.237138	0.178397	0	1.166465	1.442341	1.05288	0	1.568618	1.466384	0.596228	0	0.76045
"Gemmiger_A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Harryflintia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049011	0.059629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Massilimaliae"	0	0	0	0.034881	0.044605	0.420816	0	0	0.101296	0.06309	0.039118	0.044238	2.161899	0	0	0.585495	1.474332	0	0.24675	0	1.938725	0	0.041222	0	0	0	0	0	0	0	0	0	0.406239	0.167676	0	0	0	0	0.168116	0.366033	0.038826	0	0	0.050123	0	0	0	0.337947	0	0	0	0	0.083305	0	0.196069	0	0	0	0	0.052314	0.062686	0	0	0.036606	0.133439	0	0	0	0	0	0	0	0	0	0	0	0.297195	0.090768	0.036904	0	0.125837	0	0.046111	0	0	0	0.039927	3.109689	0	0	1.072356	0.061213	0	0	0	0.060678	0
"Massilioclostridium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120432	0	0	0	0	0	0.174567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038952	0	0	0	0	0	0.033169
"Negativibacillus"	0.809226	0.9495	0.045622	0.646831	1.404701	0.091098	0	0.276015	0.032772	0.065794	1.374263	0.855801	0.845458	0	0	0.887912	0.09063	0	0	1.035601	0.610573	0.17861	0	0.38109	0	0	0	0.712852	1.08156	0.899369	0	0	0.343023	0.835344	0	0.560778	0.065134	1.233035	0.274459	0.336221	0.114926	0	1.322602	0.1279	0	0	0	0.922963	0.57393	0.332343	0	1.282794	0.115701	0	0.205406	0	0	0	0.083348	0.667624	0.71831	0	0.89785	0.881161	0.574149	1.294905	0	0.317202	0.973424	0.798787	0	0.127764	0	0.798031	0	0	0	0	0	0.630878	0	0	0.704957	0.739911	0	0	0.976936	0	0.156809	0	1.224622	0	0.586036	0	0	0.036226	0.850248
"Neobitarella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044376	0
"Phocea"	0	0	0	0	0	0	0	0	0.036745	0	0	1.323113	0	0	0.03626	0.043077	0	0	0	0	0.07954	0	0	0	0.226977	0	0	0.051412	0	0.12618	0	0	0	0	0	0	0	0.289036	0.04457	0	0	0	0.053843	0	0	0	0	0.08425	0	0	0	0	0	0	0.042949	0	0	0	0.037363	0	0	1.251203	0.043097	0	0.031737	0	0	0	0	0	0.05004	0	0	0	0	0	0	0	0.226157	0	0.080078	0	0.163344	0.100304	0	0	0.182645	0	0	0	0	0.633739	0	0	0	0.067017	0.042876
"QAMM01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051212	0	0	0	0	0	0.174584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"QANG01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ruminiclostridium_E"	0	0	0.445556	0.792475	0.039801	1.307998	0	0.754244	0	0	0	0	0	0	0	0	0.663276	0	0	0	0.060657	0	0	0	0	0	0.556013	0	0.146266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064371	0	0	0	0	0	0	0	0	0	0	0	0.869406	0	0	0	0	0.036065	0	0.047001	0	0.04028	0	0	0	0	0.817691	0	0	0	0	0	0	0	0	0	0.781132	0.047472	0	0.993077	0	1.000056	0	0.364731	1.495529	0	0	1.709185	0	0.831641
"Ruminococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103346	0	0
"Ruminococcus_C"	0.160633	0.070698	0.26603	0.879984	0.303997	0.229783	0	0.298893	0	0	0.723675	0	0	0	0	0.093187	0.068117	0	0	0	0.298133	0.065629	0	0.32313	0.402409	0	0	0	0.421352	0	0	0	0.084978	0.291346	0	0	0	0	0.060209	0	0.345553	0.574294	0	0	0	0	1.109671	0	0	0	0	0	0.079448	0	0.770272	0.550052	0.084299	0	0.88521	0.514004	0	0	0	0	0	0.059189	0.043909	0	0.107412	0.252949	0	0	0	0.074269	0.070963	0.692827	0.43341	0.599931	0	0.063759	0	0	0.758103	0.369612	0.090629	0	0	0	0.033602	0.570088	0	0	0.043921	0	0.562261	0	0
"Ruminococcus_D"	0	0.036691	0.825345	0.549531	0.779551	0	0	1.000738	1.232435	0	0	0	0.875977	0.693541	0	1.065495	0.654617	0	0	0	0.73303	1.066676	0	0.23474	0.029842	0	0	0	0.702477	0	0	0	1.373128	0.044005	0.445664	0	0	0	1.084543	1.026053	0.920181	0.795494	0	1.19777	0	0	1.119774	0	0	1.243273	0	0	0.947209	0	1.118529	0	1.082622	0	0	0.863594	0.842208	0	0	0.413126	0.683064	0	0.910952	0	0.902095	0.969639	0	1.027886	0.996734	0	1.02221	1.120215	0.970528	1.466978	1.127944	0	0	0	0.958179	0.23908	0.112207	0	0.061165	0	1.165665	1.277135	0.157578	0	0	0	0.098287	0	0
"Ruthenibacterium"	0	0.176297	0.400526	0.307199	0.045291	1.741732	0	0.131365	1.196683	0.339787	1.660439	1.545911	1.079712	0.03622	0.052376	1.294945	0.926509	0	2.277868	0.072413	0.758781	0.044029	2.129787	0.039848	0.641142	0	0.056053	1.133049	0.34151	0.315898	0.036733	0.507496	0.163739	0.367217	1.192297	0.058748	0.123484	0.27514	0.997748	0.213658	0.434077	0.158	1.307415	1.571101	0	0	0	1.358413	0	0.41672	0.081906	0.090649	0.695751	0	0.906587	0.988837	0.629872	0	0.30465	0.111271	1.281011	0	0	1.764065	0.225765	0.086971	0.227583	0	1.41566	0.073962	1.970465	0.262947	0	0.208973	0.227252	0	1.051793	0.197095	1.815876	0.546145	0.4757	0.032583	1.799908	0.340758	0.098397	2.216324	1.127299	1.687191	1.150464	0	0.047214	1.556742	0.079058	0	0	0.95998	1.505529
"UBA3818"	0	0	0	0.127286	0.181849	0	0	0	0	0	0	0	0	0	0	0.034286	0.251687	0	0	0	0.08469	0	0	0	0	0	0	0.036582	0.034218	0	0	0	0	0.118359	0	0	0	0	0	0	0	0	0.278878	0	0	0	0	0	0	0	0	0	0.069421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167353	0	0.093605	0	0.090888	0	0	0	0	0.125884	0.082517
"UBA5884"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079497	0	0
"QAKR01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-145"	0	0	0	0	0	0	0	0	0.038731	0	0	0	0	0	0	0.071209	0	0	0	0	0.148781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057054	0	0	0	0	0.041422	0	0	0	0.175848	0.049958	0.145608	0	0	0	0	0	0	0	0.19982
"CAG-238"	0	0	0	0.178689	0	0.200551	0	0.053875	0	0	0	0.037803	0	0	0	0	0	0	0	0	0	0	0	0.13983	0	0	0	0	0.046966	0	0	0	0.128504	0.072078	0	0	0	0	0	0	0	0.057017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.904768	0	0	0	0	0	0	0	0	0	0.128475	0	0	0.253358	0	0	0.236028	0.322208	0	0	0	0	0	0	0.678706	0	0	0	1.055142	0.075168	0
"Emergencia"	0	0	0	0	0	0	0	0	1.155966	0	0	0	0	0	0	0.618901	0	0	0	0	0.095563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043006	0	0	0	0.142891	0.137407	0	0	0	0.058691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389075	0.076252	0.032802	0	0	0.132029	0	0	0	0	0
"Mogibacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"QAKD01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483656	0	0	0	0	0.16961	0	0	0	0	0	0	0.047999	0
"UBA1191"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Clostridioides"	0	0	0	0	0	0	0.045601	0	0.031779	0	0	0.027347	0	0	0	0	0	0	0	0	0	0	0	0	0.028937	0	0	0	0	0.03848	0	0	0	0	0	0.036317	0.037995	0	0	0	0	0	0	0.038024	0.032631	0.050133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027911	0	0	0	0.044694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031459	0	0	0	0	0	0	0	0	0	0	0	0	0.034914	0	0	0
"Intestinibacter"	0	0	0	0	0.183222	0	0	0	0.039724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051904	0	0	0	0	0	0	0.465438	0	0	0	0	0	0.792456	0.967895	0	0.077478	0	0	0	0	0	0.065352	0	0	0	0	0	0	0	0	0.061211	0.184793	0	0	0.252452	0	0	0	0.47832	0	0	0.308283	0	0	0	0	0	0	0.552617	0	0	0	0	0	0	0.051076	0	0	0.052003	0.099295	0	0.056412	0	0	0	0	0.116494
"Peptostreptococcus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042985	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Romboutsia"	0	0	0	0.211735	0.177732	0.149563	0.054427	0.076753	0	0	0	0.045846	0.282919	0.033537	0	0.123077	0	0	0	0	0	0	0	0	0.265861	0	0	0	0	0	0.06543	0	0.215555	0.433226	0.560595	0	0	0	0	0	0	0.421103	0	0.033703	0.83994	0	0	0	0	0	0	0.631384	0.125729	0	0.067224	0	0	0.439673	0	0	0.155609	0.196343	0.088246	0	0	0	0.33148	0.247001	0	0	0	0.308283	0	0.302174	0	0	0	0	0.381344	0.054531	0	0	0.14146	0	0	0	0	0	0.042402	0.487057	0.083215	0	0	0	0.156826	0	0
