#Datasets	 AA_0001	 AA_0003	 AA_0004	 AA_0006	 AA_0008	 AA_0009	 AA_0010	 AA_0012	 AA_0013	 AA_0014	 AA_0015	 AA_0016	 AA_0017	 AA_0018	 AA_0019	 AA_0021	 AA_0023	 AA_0025	 AA_0026	 AA_0027	 AA_0030	 AA_0032	 AA_0033	 AA_0034	 AA_0035	 AA_0036	 AA_0037	 AA_0038	 AA_0039	 AA_0040	 AA_0041	 AA_0042	 AA_0043	 AA_0044	 AA_0045	 AA_0046	 AA_0047	 AA_0048	 AA_0049	 AA_0050	 AA_0052	 AA_0053	 AA_0054	 AA_0055	 AA_0057	 AA_0058	 AA_0060	 AA_0061	 AA_0062	 AA_0065	 AA_0071	 AA_0080	 AA_0092	 AA_0093	 AA_0096	 AA_0097	 AA_0098	 AA_0099	 AA_0100	 AA_0102	 AA_0103	 AA_0104	 AA_0105	 AA_0106	 AA_0109	 AA_0111	 AA_0112	 AA_0113	 AA_0115	 AA_0116	 AA_0117	 AA_0118	 AA_0119	 AA_0120	 AA_0121	 AA_0123	 AA_0125	 AA_0126	 AA_0127	 AA_0128	 AA_0129	 AA_0130	 AA_0131	 AA_0132	 AA_0133	 AA_0134	 AA_0135	 AA_0136	 AA_0137	 AA_0138	 AA_0139	 AA_0141	 AA_0142	 AA_0143	 AA_0151	 AA_0152	 AA_0153
"Collinsella aerofaciens_A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039119	0	0	0	0	0.049493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Collinsella aerofaciens_E"	0	0	0	0.039546	0	0	0.051226	0.037515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046971	0.060057	0	0	0	0	0	0	0.037897	0.039378	0	0	0.036698	0	0	0	0.041624	0.042419	0	0.057607	0	0.042161	0	0	0	0.047605	0	0.07367	0.044974	0	0	0.045305	0.075517	0	0.029798	0	0.050561	0.0419	0.032587	0	0	0.032166	0	0.048706	0	0	0	0.044701	0	0	0	0	0	0	0	0	0	0	0	0.036941	0.071691	0	0	0	0	0	0	0.065318	0.035017	0	0.068771	0	0.133156	0	0	0.032373
"Collinsella aerofaciens_F"	0.07082	0.037133	0	0	0	0	0.043465	0	0	0.04696	0	0	0	0.042011	0	0	0	0	0.032333	0	0	0	0	0	0.054852	0.057759	0.047982	0.0391	0	0.087162	0.082336	0	0.054177	0	0	0	0.028559	0.044527	0.039156	0.047485	0	0.050425	0	0	0	0	0.052013	0	0.051002	0	0	0	0	0.04107	0	0	0	0.052583	0	0.037871	0	0	0.035382	0	0	0.045578	0	0.048241	0	0.034775	0.070184	0	0	0.041748	0.045878	0.084846	0	0	0	0	0	0.031593	0.037818	0	0.073709	0	0	0	0.036846	0.061953	0	0.030009	0.104414	0.057395	0	0	0
"Collinsella aerofaciens_G"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086638	0	0	0	0.060635	0.034605	0	0.080182	0	0	0	0.074254	0.051303	0.047313	0.057158	0	0.115256	0	0	0	0	0.069645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120607	0.059994	0	0	0	0	0	0	0	0	0	0.03276	0	0	0	0	0.058362	0	0	0.167856	0.029845	0	0	0
"Collinsella aerofaciens_I"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Collinsella bouchesdurhonensis"	0	0	0	0	0	0	0.159888	0.659638	0	0	0	0	0	0	0	0	0	0	0	0	0.444032	0.225286	0	0	0	0.830571	0	0	0	0.586452	0	0.611994	0.965435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138879	0	0	0	0	0	0	0.537807	0	0	0	0	0	0	0	0	0	0	0.932401	0	0.316752	0	0	0	0	0	0	0	0.207064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.239757	0	0	0	0
"Collinsella ihuae"	0	0	0	0	0	0	0	0	0	0	0	0.03008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Collinsella intestinalis"	0	0	0	0	0	0	0	0	0	0	0	0.33088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.836189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515339	0	0.234926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.820351	0	0	0	0	0	0	0	0	0.413826	0	0	0	0	0	0.40453	0	0	0	0	0	0	0	0	0	0	0
"Collinsella phocaeensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.893217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Collinsella provencensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Collinsella sp000434535"	0.097575	0.079837	0.034009	0.036953	0	0	0.079168	0.049238	0.065441	0.062294	0	0	0.041162	0.064417	0.060593	0.053998	0	0	0.075444	0.050888	0	0.05132	0.049647	0.042032	0.055798	0.090104	0.067739	0.074085	0.040979	0.086215	0.099042	0	0.084516	0.038293	0.04436	0	0.097101	0.070663	0.059549	0.074745	0.048682	0.055467	0.053792	0	0	0	0.085513	0.050233	0.07707	0.039577	0	0	0.04935	0.058294	0.053392	0.044696	0.03732	0.06674	0.074821	0.073101	0.041858	0.053214	0.070765	0.060447	0.04496	0.055996	0	0.069176	0.053466	0.050231	0.10125	0	0.049841	0.054118	0.044113	0.073735	0	0.048122	0.046162	0.041906	0.056908	0.054679	0.061659	0.057763	0.080989	0	0.052084	0	0.053595	0.074524	0	0.056267	0.183717	0.107902	0.068084	0.071906	0.059635
"Collinsella sp002232035"	0	0	0.103262	0.084927	0.035315	0.076983	0.066749	0.108637	0.111146	0.190715	0	0	0.1252	0.172245	0.110555	0.158332	0.122745	0	0.124542	0.121509	0.055429	0.073936	0.106501	0	0.038775	0.030035	0	0.130677	0.07348	0.171483	0.103815	0	0	0.085362	0	0	0.124232	0.193598	0.144386	0.086177	0.139555	0.108053	0.081414	0	0	0	0.069645	0.099481	0.12694	0	0	0	0.127823	0.056969	0.094165	0.199272	0	0.128424	0.107742	0.088073	0.10232	0.110445	0.144746	0.074185	0.075682	0.264354	0.055039	0.167478	0.091155	0.190877	0.066733	0	0.099681	0.132204	0.105871	0.177772	0	0.106232	0	0	0.04992	0.102068	0.063304	0.174732	0.05369	0	0.096984	0	0.154922	0.115826	0.116027	0.042513	0.13217	0.107902	0.070379	0.118266	0.098823
"Collinsella sp002391315"	0.04564	0	0	0	0	0	0	0	0	0.055585	0	0	0	0	0	0	0	0	0	0	0	0.039142	0	0	0	0	0	0.032927	0	0.086215	0.039378	0	0	0	0	0	0	0.072599	0.04976	0.045726	0	0.038179	0	0	0	0	0	0	0.037402	0	0	0	0	0.027822	0	0.028866	0	0.05865	0	0	0	0	0	0	0	0.045578	0	0.068266	0	0.045594	0.049474	0	0	0	0.040584	0.080806	0	0	0	0	0	0	0	0.056319	0	0	0	0	0.055269	0.05477	0	0	0.059477	0	0	0	0
"Collinsella sp003436275"	0	0	0	0	0	0	0	0	0	0.066127	0	0	0.036874	0.035009	0.034017	0	0	0	0	0.033233	0	0	0.049647	0	0	0	0	0.032927	0	0.051161	0	0	0	0	0	0	0.037127	0.057111	0.036708	0	0.0357	0	0	0	0	0	0	0.045308	0.047602	0	0	0	0	0	0	0.041903	0	0.053594	0.032921	0.034349	0	0.027109	0.05361	0	0	0.059903	0	0.061894	0	0.056413	0	0	0	0.039429	0.039702	0	0	0	0	0	0	0	0	0.044044	0	0	0.034124	0	0.036009	0.036813	0	0	0	0.032141	0	0	0
"Collinsella sp003437035"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Collinsella sp003439125"	0	0	0.034627	0	0	0	0.034151	0.042204	0	0.064211	0	0	0.047165	0.042011	0.034017	0.039354	0.044966	0	0.051493	0.041542	0.041572	0.068717	0.039237	0	0	0	0	0.046303	0	0.060635	0.035798	0	0	0	0	0	0.029987	0.056143	0.053023	0.044847	0.047871	0.04034	0.039253	0	0	0	0.032618	0.056143	0.086138	0	0	0	0.055013	0.034446	0	0.054008	0	0.04955	0.038907	0	0	0.044178	0.06862	0	0	0.070321	0	0.052792	0.035059	0.064913	0	0	0.07177	0	0.055583	0.077775	0	0.041767	0	0	0	0.031593	0	0.102529	0	0	0.03592	0	0.060294	0.052975	0.042418	0	0.038329	0.029845	0	0.038791	0
"Collinsella sp003458415"	0.048787	0.038062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058635	0	0.063976	0.031898	0	0.057793	0.096655	0	0	0	0	0	0	0	0	0.036933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031348	0	0	0	0.040162	0	0.041214	0	0	0	0.056433	0	0	0.079389	0	0	0	0.03882	0.053534	0	0	0	0	0	0	0.03864	0	0	0	0.036818	0	0	0	0	0	0	0.061986	0	0	0
"Collinsella sp003459245"	0	0	0	0	0	0	0	0	0.075828	0.045043	0	0	0.162932	0.067217	0	0.038439	0	0	0.041913	0.033233	0	0.036533	0	0	0	0	0	0.030869	0	0.043581	0.040571	0	0	0	0	0	0	0.042591	0.053839	0.051882	0.037323	0.034577	0	0	0	0	0	0	0.052136	0	0	0	0.047732	0.033121	0.085428	0.051215	0	0.032359	0.032921	0.032587	0	0.069279	0.055754	0.041214	0	0.117201	0	0.075547	0	0.076505	0	0	0.056818	0	0	0	0	0.036319	0	0	0	0	0.034529	0.062817	0.073709	0	0.036818	0	0.141523	0.035915	0.089827	0	0.04626	0.036733	0	0.036899	0.046856
"Collinsella sp003459505"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052803	0	0	0
"Collinsella sp003465825"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028811	0	0.059687	0	0	0	0	0	0	0	0.047431	0	0	0	0	0	0	0	0	0	0	0.035135	0	0	0	0	0.034446	0	0.029798	0	0.037415	0	0	0	0.026105	0.033238	0.033887	0	0	0	0	0	0.040185	0	0	0	0.038656	0.033526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055099	0	0	0
"Collinsella sp003466125"	0	0	0	0	0	0	0	0	0.04155	0.039293	0	0	0	0.047612	0	0	0	0	0	0.045696	0	0	0	0	0.036883	0	0.140183	0.169778	0	0.073899	0	0	0.05201	0.042282	0	0	0	0.046463	0.067706	0.051002	0	0	0	0	0	0	0	0	0.036268	0.056667	0	0	0	0	0	0.050284	0.838719	0	0.607548	0	0	0	0.048249	0	0.05545	0.054694	0	0.0446	0	0.072641	0.043721	0	0	0	0.036173	0	0	0.061742	0.040269	0.041033	0.090854	0	0	0	0	0	0	0	0.034334	0	0	0	0.06212	0	0	0	0
"Collinsella sp003469185"	0	0	0	0.112803	0.152792	0	0.361689	0.139118	0	0.059419	0	0	0.030014	0	0	0	0	0	0	0	0	0.215718	0.190581	0.162779	0	0.03581	0	0	0.161797	0.094742	0.147966	0	0	0.160354	0	0	0	0.200374	0.163964	0.194337	0	0	0.202809	0	0	0	0.181605	0	0.261813	0.299525	0	0	0.139959	0.323264	0	0	0	0.138536	0.029928	0	0	0	0	0	0	0	0.130799	0	0.234898	0.037866	0.046023	0	0	0.140708	0	0	0	0	0	0	0.097842	0.260031	0	0.125634	0	0	0	0	0	0.109541	0	0.327598	0.05419	0.606088	0.155293	0	0.117566
"Collinsella sp003469205"	0	0	0.035245	0	0	0	0	0.042204	0	0.051752	0	0	0	0	0.030828	0	0	0	0.039518	0.04258	0.046994	0	0	0	0	0	0	0.032927	0	0.050213	0.033412	0	0	0	0	0	0.042839	0.053239	0.048129	0.034295	0.0357	0.036018	0	0	0	0	0	0	0.045336	0	0	0	0.043686	0	0	0.054008	0	0.047527	0.038907	0	0	0.030121	0.065404	0	0	0.053392	0	0.060074	0	0.057958	0	0	0	0.040975	0.116459	0.044443	0	0	0	0	0	0.036453	0	0.061373	0	0	0.046696	0	0.04522	0.039507	0	0	0	0	0	0	0.033225
"Collinsella sp003471585"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031944	0	0	0	0	0	0	0	0	0	0	0.034002	0	0	0	0	0	0	0.032591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Collinsella sp003479805"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047148	0	0	0	0	0	0	0	0	0	0	0
"Collinsella sp003487125"	0.073968	0	0	0	0	0	0	0	0	0.039293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11369	0.033412	0	0	0	0	0	0	0.076471	0.036708	0.036933	0	0.039619	0	0	0	0	0	0	0.045336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033238	0	0	0	0	0.047331	0	0.054095	0.033366	0	0	0	0.032644	0.067675	0	0	0	0	0	0	0	0.055596	0.03913	0	0	0	0.058619	0.049383	0	0	0.080624	0	0	0	0
"Collinsella sp900544115"	0	0	0	0	0	0	0	0	0	0.060377	0	0	0	0	0	0	0	0	0	0	0	0	0.054452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029798	0	0.03337	0.029928	0	0	0	0	0	0	0.042974	0	0.037319	0	0.036321	0	0	0	0.061076	0.029997	0	0	0	0	0	0	0.053464	0	0	0	0	0	0	0.034334	0	0	0	0.084589	0	0	0	0
"Collinsella sp900546115"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037093	0	0	0	0	0.037055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Collinsella stercoris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227253	0	0	0	0	0	0	0	0	0	0	0
"Collinsella tanakaei"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.274331	0	0.883182	0	0	0	1.000114	0.53802	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873286	0.906056	0	0	0	0.533767	0	0.71675	0.239154	0	0	0	0	0.630374	0.523625	0	0	0	0	0	0.952325	0.224414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754494	0	0	0	0.904544	0	0.791706	0	0	0	0	0	0.355902	0	0	0	0	0	0	0	0
"Enorma massiliensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098862	0	0	0	0	0	0	0	0	0	0	0	0	0.525796	0	0	0	0	0	0	0.096549	0	0	0	0	0	0	0	0.222435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197528	0	0.548807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550209	0	0	0	0	0	0.068874	0	0	0
"Adlercreutzia celatus_A"	0	0	0	0	0.049729	0.0813	0	0	0	0	0	0	0.096902	0.138636	0	0.153756	0.046789	0	0	0	0.084951	0	0	0	0	0	0	0	0	0	0	0	0	0.082171	0	0	0	0	0.168858	0	0.076268	0	0.073418	0	0	0	0	0	0.132606	0.05217	0.140458	0.14468	0.12216	0	0.129112	0	0.071694	0	0	0	0	0	0	0	0	0	0	0	0.076254	0	0.083991	0.119222	0	0.037883	0	0	0	0.118036	0	0	0.070886	0	0.299254	0.09964	0.073709	0	0.09429	0	0.081229	0	0	0	0	0	0	0	0
"Adlercreutzia equolifaciens"	0	0	0	0.056402	0.039639	0.188501	0	0	0	0	0	0	0.160359	0.278672	0	0.267243	0.107554	0	0	0.036349	0.163274	0	0	0	0	0	0	0	0	0	0	0	0	0.234547	0	0	0	0	0.106862	0	0.159839	0	0.170098	0	0	0	0	0.069932	0.148474	0	0.229935	0.337224	0.152903	0	0.219394	0	0.284811	0	0	0	0.10387	0	0	0	0	0	0	0	0.142867	0	0.16338	0.248016	0.063796	0.076539	0	0	0.072937	0.2279	0	0	0.10583	0	0.177579	0.201447	0.145599	0	0.211029	0	0.148223	0	0	0	0	0	0	0	0
"Adlercreutzia mucosicola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-1427 sp000431675"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043897	0	0.033956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052677	0	0	0	0	0	0	0	0	0	0	0	0	0.066443	0	0	0	0	0	0	0
"CAG-1427 sp000434775"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.724203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.091714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051179	0	0	0	0	0	0	0
"CAG-1427 sp000435475"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591449	0	0.605025	0	0	0	0	0	0	0	0	0	0	0	0.071228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507301	0	0	0	0	0.121391	0	0	0	0	0.054867	0	0	0	0	0	0	0.508939	0	0	0	0	0	0	0.453436	0	0	0	0	0	0.040404	0	0	0	0	0	0	0
"CAG-1427 sp000435675"	0	0	0	0	0	0	0	0.2501	0	0	0	0	0	0.326285	0.053151	0	0	0	0	0.089314	0.195808	0	0	0	0	0	0	0	0	0	0	0	0	0.162747	0	0	0	0	0	0	0.171198	0	0	0	0	0	0.069645	0	0	0	0	0	0.260501	0	0	0	0.147316	0	0	0	0.325564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217912	0	0	0	0	0.2787	0	0	0	0	0	0.105514	0	0.045537	0	0	0	0	0	0.266653
"CAG-1427 sp000436075"	0.039345	0.216302	0.04452	0.268394	0	0	0	0	0	0.354596	0	0	0	0	0	0.378899	0.192017	0	0	0	0	0.279215	0.164957	0.126097	0	0	0.047982	0	0	0.099479	0.440318	0	0.209123	0	0.338355	0	0	0	0.371978	0	0	0.194495	0	0	0	0	0	0	0	0.247356	0	0	0	0	0.249488	0	0	0	0.029928	0	0	0	0	0	0	0.279981	0	0.366814	0	0	0	0	0	0	0	0.116158	0	0	0	0	0	0	0	0	0	0	0	0	0.336641	0.087094	0.230182	0	0	0	0.147643	0	0
"Eggerthella lenta"	0	0.188452	0	0	0	0.497874	0	0.037515	1.342059	0	1.423667	1.300123	0.92614	0	0.930148	0	0.074133	1.624175	1.214284	0.110085	0	0	0.1049	0	0.420848	0	0	0.160517	0	0.072004	1.287543	2.101143	0.072597	0	0.925475	1.19107	2.571755	0.065823	0.053839	1.171298	0	0	0	2.010087	0	3.477834	0.655894	0.438307	0	0	0.950954	2.143005	0.532328	0	0	1.961989	0	1.569405	0	0	0.246498	1.832384	0.048249	2.090012	0	0	0	0	0	0	0.454472	1.372355	0.767544	0	0	0.059594	0.288507	0	0.812258	0.625104	0.871597	1.359693	0.141406	0.258487	0	1.945327	0.660028	1.090364	0.039359	0	0	0.253826	0.092519	0	0	1.068178	0.200203
"Eggerthella sinensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.776327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eggerthella timonensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046696	0.045698	0	0	0	0	0	0	0	0	0
"Enteroscipio rubneri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gordonibacter pamelaeae"	0	0.039918	0	0	0	0.328079	0	0	0.04986	0	0	0	0	0	0	0	0	0	0	0	0	0.072196	0.072869	0	0	0	0	0.055564	0	0	0	0	0	0	0.059147	0	0	0	0.084837	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039641	0	0	0	0	0	0	0	0.101545	0	0	0.116315	0	0	0	0	0	0.218697	0	0.054825	0	0	0	0	0.283644	0	0.376172	0.249692	0	0	0	0.893876	0	0	0.181395	0	0.046058	0	0	0	0	0	0	0.087044	0
"Gordonibacter sp003339845"	0	0	0	0	0	0	0	0	0	0.036418	0.03755	0	0	0	0	0	0.068664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gordonibacter urolithinfaciens"	0	0	0	0	0	0	0	0	0.195284	0	0	0.103609	0.067745	0	0.048899	0	0	0	0	0	0	0	0.331516	0	0.109704	0	0	0.493898	0	0	0	0	0	0	0.266161	0	0	0	0	0.091453	0	0	0.085049	0	0	0	0	0.101451	0	0	0.060345	0.120748	0.324413	0	0	0	0	0	0	0	0.779803	0	0	0.684154	0	0	0	0	0	0	0.057528	0.288917	0	0.037883	0.032644	0	0.047004	0.057202	0.035358	0	0	0	0	0.075813	0	0	0	0.067634	0.277185	0	0	0	0	0	0	0.393589	0.034077
"Paraeggerthella hongkongensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030009	0	0	0	0	0
"Paraeggerthella hongkongensis_A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063769	0	0	0	0	0
"Raoultibacter massiliensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073341	0	0	0	0	0	0	0	0	0	0	0	0.890205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Raoultibacter sp901411515"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057043	0	0	0	0	0	0	0	0	0	0	0	0.03166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Raoultibacter timonensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.058903	0	0	0.13053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.169834	0	0	0	0	0	0	0	0	0	0	0	0.028866	0	0	0	0	0.136427	0	0	0.077849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
